id,mode,value,value-mode
0,,0:0:0,paint
1,,0:0:0,paint
2,,0:0:0,paint
3,,0:0:0,paint
4,,0:0:0,paint
5,,0:0:0,paint
6,,0:0:0,paint
7,,0:0:0,paint
8,,0:0:0,paint
9,,0:0:0,paint
10,,0:0:0,paint
11,,0:0:0,paint
12,,0:0:0,paint
13,,0:0:0,paint
14,,0:0:0,paint
15,,0:0:0,paint
16,,0:0:0,paint
17,,0:0:0,paint
18,,0:0:0,paint
19,,0:0:0,paint
20,,0:0:0,paint
21,,0:0:0,paint
22,,0:0:0,paint
23,,0:0:0,paint
24,,0:0:0,paint
25,,0:0:0,paint
26,,0:0:0,paint
27,,0:0:0,paint
28,,0:0:0,paint
29,,0:0:0,paint
30,,0:0:0,paint
31,,0:0:0,paint
32,,0:0:0,paint
33,,0:0:0,paint
34,,0:0:0,paint
35,,0:0:0,paint
36,,0:0:0,paint
37,,0:0:0,paint
38,,0:0:0,paint
39,,0:0:0,paint
40,,0:0:0,paint
41,,0:0:0,paint
42,,0:0:0,paint
43,,0:0:0,paint
44,,0:0:0,paint
45,,0:0:0,paint
46,,0:0:0,paint
47,,0:0:0,paint
48,,0:0:0,paint
49,,0:0:0,paint
50,,0:0:0,paint
51,,0:0:0,paint
52,,0:0:0,paint
53,,0:0:0,paint
54,,0:0:0,paint
55,,0:0:0,paint
56,,0:0:0,paint
57,,0:0:0,paint
58,,0:0:0,paint
59,,0:0:0,paint
60,,0:0:0,paint
61,,0:0:0,paint
62,,0:0:0,paint
63,,0:0:0,paint
64,,0:0:0,paint
65,,0:0:0,paint
66,,0:0:0,paint
67,,0:0:0,paint
68,,0:0:0,paint
69,,0:0:0,paint
70,,0:0:0,paint
71,,0:0:0,paint
72,,0:0:0,paint
73,,0:0:0,paint
74,,0:0:0,paint
75,,0:0:0,paint
76,,0:0:0,paint
77,,0:0:0,paint
78,,0:0:0,paint
79,,0:0:0,paint
80,,0:0:0,paint
81,,0:0:0,paint
82,,0:0:0,paint
83,,0:0:0,paint
84,,0:0:0,paint
85,,0:0:0,paint
86,,0:0:0,paint
87,,0:0:0,paint
88,,0:0:0,paint
89,,0:0:0,paint
90,,0:0:0,paint
91,,0:0:0,paint
92,,0:0:0,paint
93,,0:0:0,paint
94,,0:0:0,paint
95,,0:0:0,paint
96,,0:0:0,paint
97,,0:0:0,paint
98,,0:0:0,paint
99,,0:0:0,paint
100,,0:0:0,paint
101,,0:0:0,paint
102,,0:0:0,paint
103,,0:0:0,paint
104,,0:0:0,paint
105,,0:0:0,paint
106,,0:0:0,paint
107,,0:0:0,paint
108,,0:0:0,paint
109,,0:0:0,paint
110,,0:0:0,paint
111,,0:0:0,paint
112,,0:0:0,paint
113,,0:0:0,paint
114,,0:0:0,paint
115,,0:0:0,paint
116,,0:0:0,paint
117,,0:0:0,paint
118,,0:0:0,paint
119,,0:0:0,paint
120,,0:0:0,paint
121,,0:0:0,paint
122,,0:0:0,paint
123,,0:0:0,paint
124,,0:0:0,paint
125,,0:0:0,paint
126,,0:0:0,paint
127,,0:0:0,paint
128,,0:0:0,paint
129,,0:0:0,paint
130,,0:0:0,paint
131,,0:0:0,paint
132,,0:0:0,paint
133,,0:0:0,paint
134,,0:0:0,paint
135,,0:0:0,paint
136,,0:0:0,paint
137,,0:0:0,paint
138,,0:0:0,paint
139,,0:0:0,paint
140,,0:0:0,paint
141,,0:0:0,paint
142,,0:0:0,paint
143,,0:0:0,paint
144,,0:0:0,paint
145,,0:0:0,paint
146,,0:0:0,paint
147,,0:0:0,paint
148,,0:0:0,paint
149,,0:0:0,paint
150,,0:0:0,paint
151,,0:0:0,paint
152,,0:0:0,paint
153,,0:0:0,paint
154,,0:0:0,paint
155,,0:0:0,paint
156,,0:0:0,paint
157,,0:0:0,paint
158,,0:0:0,paint
159,,0:0:0,paint
160,,0:0:0,paint
161,,0:12:2,paint
162,,0:13:2,paint
163,,0:14:1,paint
164,,0:16:1,paint
165,,2:19:0,paint
166,,2:22:0,paint
167,,3:24:0,paint
168,,3:27:0,paint
169,,2:29:0,paint
170,,4:33:0,paint
171,,3:35:0,paint
172,,3:37:0,paint
173,,4:39:0,paint
174,,3:40:0,paint
175,,4:44:0,paint
176,,4:47:0,paint
177,,3:48:0,paint
178,,4:52:0,paint
179,,3:55:0,paint
180,,4:59:0,paint
181,,2:59:0,paint
182,,4:63:0,paint
183,,4:63:0,paint
184,,5:71:0,paint
185,,5:71:0,paint
186,,3:71:0,paint
187,,3:78:0,paint
188,,5:84:0,paint
189,,3:86:0,paint
190,,5:90:0,paint
191,,2:90:0,paint
192,,5:100:0,paint
193,,5:104:0,paint
194,,5:104:0,paint
195,,6:111:0,paint
196,,5:113:0,paint
197,,7:116:0,paint
198,,5:119:0,paint
199,,5:124:0,paint
200,,6:128:0,paint
201,,6:129:0,paint
202,,6:130:0,paint
203,,5:133:0,paint
204,,6:135:0,paint
205,,6:136:0,paint
206,,5:137:0,paint
207,,5:140:0,paint
208,,6:142:0,paint
209,,6:143:0,paint
210,,5:144:0,paint
211,,6:148:0,paint
212,,6:149:0,paint
213,,5:150:0,paint
214,,6:155:0,paint
215,,7:161:0,paint
216,,6:163:0,paint
217,,6:164:0,paint
218,,6:166:0,paint
219,,6:168:0,paint
220,,6:170:0,paint
221,,6:170:0,paint
222,,6:172:0,paint
223,,7:173:0,paint
224,,7:174:0,paint
225,,7:174:0,paint
226,,7:174:0,paint
227,,7:174:0,paint
228,,7:174:0,paint
229,,7:173:0,paint
230,,8:174:0,paint
231,,8:174:0,paint
232,,8:174:0,paint
233,,174:174:0,paint
234,,174:174:0,paint
235,,174:174:0,paint
236,,174:174:0,paint
237,,174:174:0,paint
238,,174:174:0,paint
239,,174:174:0,paint
240,,174:174:0,paint
241,,174:174:0,paint
242,,174:174:0,paint
243,,174:174:0,paint
244,,174:174:0,paint
245,,174:174:0,paint
246,,174:174:0,paint
247,,174:174:0,paint
248,,174:174:0,paint
249,,174:174:0,paint
250,,174:174:0,paint
251,,174:174:0,paint
252,,174:174:0,paint
253,,174:174:0,paint
254,,174:174:0,paint
255,,174:174:0,paint
256,,174:174:0,paint
257,,174:174:0,paint
258,,174:174:0,paint
259,,174:174:0,paint
260,,174:174:0,paint
261,,174:174:0,paint
262,,174:174:0,paint
263,,174:174:0,paint
264,,174:174:0,paint
265,,174:174:0,paint
266,,174:174:0,paint
267,,174:174:0,paint
268,,174:174:0,paint
269,,174:174:0,paint
270,,174:174:0,paint
271,,174:174:0,paint
272,,174:174:0,paint
273,,174:174:0,paint
274,,174:174:0,paint
275,,174:174:0,paint
276,,174:174:0,paint
277,,174:174:0,paint
278,,174:174:0,paint
279,,174:174:0,paint
280,,174:174:0,paint
281,,174:174:0,paint
282,,174:174:0,paint
283,,174:174:0,paint
284,,174:174:0,paint
285,,174:174:0,paint
286,,174:174:0,paint
287,,174:174:0,paint
288,,174:174:0,paint
289,,174:174:0,paint
290,,174:174:0,paint
291,,174:174:0,paint
292,,174:174:0,paint
293,,174:174:0,paint
294,,174:174:0,paint
295,,174:174:0,paint
296,,174:174:0,paint
297,,174:174:0,paint
298,,174:174:0,paint
299,,174:174:0,paint
300,,174:174:0,paint
301,,174:174:0,paint
302,,174:174:0,paint
303,,174:174:0,paint
304,,174:174:0,paint
305,,174:174:0,paint
306,,174:174:0,paint
307,,174:174:0,paint
308,,174:174:0,paint
309,,174:174:0,paint
310,,174:174:0,paint
311,,174:174:0,paint
312,,174:174:0,paint
313,,174:174:0,paint
314,,174:174:0,paint
315,,174:174:0,paint
316,,174:174:0,paint
317,,174:174:0,paint
318,,174:174:0,paint
319,,174:174:0,paint
320,,174:174:0,paint
321,,174:174:0,paint
322,,174:174:0,paint
323,,174:174:0,paint
324,,174:174:0,paint
325,,174:174:0,paint
326,,174:174:0,paint
327,,174:174:0,paint
328,,174:174:0,paint
329,,174:174:0,paint
330,,174:174:0,paint
331,,174:174:0,paint
332,,174:174:0,paint
333,,174:174:0,paint
334,,174:174:0,paint
335,,174:174:0,paint
336,,174:174:0,paint
337,,174:174:0,paint
338,,174:174:0,paint
339,,174:174:0,paint
340,,174:174:0,paint
341,,174:174:0,paint
342,,174:174:0,paint
343,,174:174:0,paint
344,,174:174:0,paint
345,,174:174:0,paint
346,,174:174:0,paint
347,,174:174:0,paint
348,,174:174:0,paint
349,,174:174:0,paint
350,,174:174:0,paint
351,,174:174:0,paint
352,,174:174:0,paint
353,,174:174:0,paint
354,,174:174:0,paint
355,,174:174:0,paint
356,,174:174:0,paint
357,,174:174:0,paint
358,,174:174:0,paint
359,,174:174:0,paint
360,,174:174:0,paint
361,,174:174:0,paint
362,,174:174:0,paint
363,,174:174:0,paint
364,,174:174:0,paint
365,,174:174:0,paint
366,,174:174:0,paint
367,,174:174:0,paint
368,,174:174:0,paint
369,,174:174:0,paint
370,,174:174:0,paint
371,,174:174:0,paint
372,,174:174:0,paint
373,,174:174:0,paint
374,,174:174:0,paint
375,,174:174:0,paint
376,,174:174:0,paint
377,,174:174:0,paint
378,,174:174:0,paint
379,,174:174:0,paint
380,,174:174:0,paint
381,,174:174:0,paint
382,,174:174:0,paint
383,,174:174:0,paint
384,,174:174:0,paint
385,,174:174:0,paint
386,,174:174:0,paint
387,,174:174:0,paint
388,,174:174:0,paint
389,,174:174:0,paint
390,,174:174:0,paint
391,,174:174:0,paint
392,,174:174:0,paint
393,,174:174:0,paint
394,,174:174:0,paint
395,,174:174:0,paint
396,,174:174:0,paint
397,,174:174:0,paint
398,,174:174:0,paint
399,,174:174:0,paint
400,,174:174:0,paint
401,,174:174:0,paint
402,,174:174:0,paint
403,,174:174:0,paint
404,,174:174:0,paint
405,,174:174:0,paint
406,,174:174:0,paint
407,,174:174:0,paint
408,,174:174:0,paint
409,,174:174:0,paint
410,,174:174:0,paint
411,,174:174:0,paint
412,,174:174:0,paint
413,,174:174:0,paint
414,,174:174:0,paint
415,,174:174:0,paint
416,,174:174:0,paint
417,,174:174:0,paint
418,,174:174:0,paint
419,,174:174:0,paint
420,,174:174:0,paint
421,,174:174:0,paint
422,,174:174:0,paint
423,,174:174:0,paint
424,,174:174:0,paint
425,,174:174:0,paint
426,,174:174:0,paint
427,,174:174:0,paint
428,,174:174:0,paint
429,,174:174:0,paint
430,,0:7:0,paint
431,,0:7:0,paint
432,,0:10:4,paint
433,,0:11:6,paint
434,,0:11:6,paint
435,,0:13:1,paint
436,,0:15:0,paint
437,,0:17:0,paint
438,,1:24:0,paint
439,,1:27:0,paint
440,,1:32:0,paint
441,,1:35:0,paint
442,,1:44:0,paint
443,,2:48:0,paint
444,,2:54:0,paint
445,,2:58:0,paint
446,,2:61:0,paint
447,,3:68:0,paint
448,,2:77:0,paint
449,,2:80:0,paint
450,,2:83:0,paint
451,,2:89:0,paint
452,,3:96:0,paint
453,,3:106:0,paint
454,,3:106:0,paint
455,,3:106:0,paint
456,,3:121:0,paint
457,,3:121:0,paint
458,,0:129:1,paint
459,,4:134:0,paint
